datetime,open,high,low,close,volume,prev_close,daily_return,overnight_gap,intraday_return,high_above_prev_close,low_below_prev_close,threshold_68,below_threshold_68,breach_depth_68,upside_threshold_68,above_upside_threshold_68,upside_breach_magnitude_68,threshold_90,below_threshold_90,breach_depth_90,upside_threshold_90,above_upside_threshold_90,upside_breach_magnitude_90,threshold_95,below_threshold_95,breach_depth_95,upside_threshold_95,above_upside_threshold_95,upside_breach_magnitude_95,threshold_99,below_threshold_99,breach_depth_99,upside_threshold_99,above_upside_threshold_99,upside_breach_magnitude_99,trade_signal,position_status,entry_price,exit_price,target_price,pnl,running_pnl,current_equity,position_size,shares,next_day_recovery_potential,position_underwater,scaling_opportunity,true_range,prev_day_up,prev_day_down,volatility_regime
2022-08-21 22:00:00,417.05,417.23,412.4,413.35,77695640,,,,-0.008872,0,0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,,0,0,
2022-08-22 22:00:00,412.9,415.42,411.77,412.35,49105249,413.35,-0.002419,-0.001089,-0.001332,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,3.65,0,0,
2022-08-23 22:00:00,412.11,415.1101,411.39,413.67,49177804,412.35,0.003201,-0.000582,0.003785,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,3.7201,0,1,
2022-08-24 22:00:00,415.24,419.56,414.09,419.51,50942252,413.67,0.014118,0.003795,0.010283,1,0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,5.89,1,0,
2022-08-25 22:00:00,419.39,419.96,405.25,405.31,103086976,419.51,-0.033849,-0.000286,-0.033573,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,14.71,1,0,
2022-08-28 22:00:00,402.2,405.84,401.1999,402.63,65370810,405.31,-0.006612,-0.007673,0.001069,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,4.6401,0,1,
2022-08-29 22:00:00,403.85,404.1,396.0,398.21,85652443,402.63,-0.010978,0.00303,-0.013966,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,8.1,0,1,
2022-08-30 22:00:00,399.93,401.24,395.04,395.18,76029671,398.21,-0.007609,0.004319,-0.011877,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,6.2,0,1,
2022-08-31 22:00:00,392.89,396.78,390.04,396.42,78740084,395.18,0.003138,-0.005795,0.008985,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,6.74,0,1,
2022-09-01 22:00:00,400.28,401.555,390.33,392.24,99632149,396.42,-0.010544,0.009737,-0.020086,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,11.225,1,0,
2022-09-05 22:00:00,393.13,394.12,388.42,390.76,76637400,392.24,-0.003773,0.002269,-0.006029,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,5.7,0,1,
