datetime,open,high,low,close,volume,prev_close,daily_return,overnight_gap,intraday_return,high_above_prev_close,low_below_prev_close,threshold_68,below_threshold_68,breach_depth_68,upside_threshold_68,above_upside_threshold_68,upside_breach_magnitude_68,threshold_90,below_threshold_90,breach_depth_90,upside_threshold_90,above_upside_threshold_90,upside_breach_magnitude_90,threshold_95,below_threshold_95,breach_depth_95,upside_threshold_95,above_upside_threshold_95,upside_breach_magnitude_95,threshold_99,below_threshold_99,breach_depth_99,upside_threshold_99,above_upside_threshold_99,upside_breach_magnitude_99,trade_signal,position_status,entry_price,exit_price,target_price,pnl,running_pnl,current_equity,position_size,shares,next_day_recovery_potential,position_underwater,scaling_opportunity,true_range,prev_day_up,prev_day_down,volatility_regime
2022-09-08 22:00:00,109.065,110.99,109.02,110.65,23213585,108.38,0.020945,0.00632,0.014533,1,0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,2.61,0,1,
2022-09-11 22:00:00,110.99,111.62,109.93,110.86,22966752,110.65,0.001898,0.003073,-0.001171,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,0,0,0,1.69,1,0,
2022-09-12 22:00:00,107.8,108.3,104.09,104.32,38172871,110.86,-0.058993,-0.027602,-0.032282,0,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,6.77,1,0,
2022-09-13 22:00:00,104.57,105.275,103.66,105.0,26395134,104.32,0.006518,0.002396,0.004112,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,1.615,0,1,
2022-09-14 22:00:00,104.03,105.27,102.35,102.91,34188284,105.0,-0.019905,-0.009238,-0.010766,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,2.92,1,0,
2022-09-15 22:00:00,102.07,103.13,100.94,102.8,42797172,102.91,-0.001069,-0.008162,0.007152,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,2.19,0,1,
2022-09-18 22:00:00,101.75,103.33,101.55,103.07,23036811,102.8,0.002626,-0.010214,0.012973,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,0,0,0,1.78,0,1,
2022-09-19 22:00:00,102.08,102.37,100.52,101.14,26517123,103.07,-0.018725,-0.009605,-0.009208,0,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,2.55,1,0,
2022-09-20 22:00:00,101.67,102.88,99.27,99.28,31487265,101.14,-0.01839,0.00524,-0.023507,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,3.61,0,1,
2022-09-21 22:00:00,98.82,101.24,98.79,100.14,34298619,99.28,0.008662,-0.004633,0.013358,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,0,0,0,2.45,0,1,
2022-09-22 22:00:00,99.63,99.66,97.47,98.74,31625437,100.14,-0.01398,-0.005093,-0.008933,0,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,2.67,1,0,
2022-09-25 22:00:00,98.1,99.88,97.8,98.17,27072662,98.74,-0.005773,-0.006482,0.000714,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,2.08,0,1,
2022-09-26 22:00:00,99.43,100.0,96.872,97.5,30072781,98.17,-0.006825,0.012835,-0.019411,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,3.128,0,1,
2022-09-27 22:00:00,97.65,100.7,97.11,100.05,32466323,97.5,0.026154,0.001538,0.024578,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,0,0,0,3.59,0,1,
2022-09-28 22:00:00,98.64,98.64,95.96,97.42,31047224,100.05,-0.026287,-0.014093,-0.012368,0,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,4.09,1,0,
2022-09-29 22:00:00,97.05,98.9,95.56,95.65,32941493,97.42,-0.018169,-0.003798,-0.014426,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,3.34,0,1,
2022-10-02 22:00:00,96.76,99.2872,96.521,98.64,27982031,95.65,0.03126,0.011605,0.01943,1,0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,3.6372,0,1,
2022-10-03 22:00:00,100.44,101.84,100.38,101.64,28850773,98.64,0.030414,0.018248,0.011947,1,0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,3.2,1,0,
2022-10-04 22:00:00,99.825,101.93,98.8,101.43,22176903,101.64,-0.002066,-0.017857,0.016078,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,3.13,1,0,
2022-10-05 22:00:00,100.68,102.9254,100.59,101.42,22323989,101.43,-9.9e-05,-0.007394,0.00735,1,1,99.489762,0,0.0,102.00918,1,0.903303,98.581403,0,0.0,102.00918,1,0.903303,96.474694,0,0.0,102.00918,1,0.903303,95.403202,0,0.0,102.00918,1,0.903303,ENTRY_LONG,OPEN,101.42,,102.4342,,,24997.5,2500.0,24.64997,0,0,0,2.3354,0,1,
2022-10-06 22:00:00,99.85,100.53,98.295,98.68,27502765,101.42,-0.027016,-0.01548,-0.011718,0,1,99.476479,1,1.164937,101.961786,0,0.0,98.586147,1,0.287071,101.961786,0,0.0,96.538711,0,0.0,101.961786,0,0.0,95.399566,0,0.0,101.961786,0,0.0,,OPEN,101.42,,102.4342,,-67.540919,24997.5,,,1,1,1,3.125,0,1,
2022-10-09 22:00:00,99.0,99.095,97.01,97.86,18225094,98.68,-0.00831,0.003243,-0.011515,1,1,96.790577,0,0.0,99.220022,0,0.0,95.93533,0,0.0,99.220022,0,0.0,94.002128,0,0.0,99.220022,0,0.0,92.827829,0,0.0,99.220022,0,0.0,,OPEN,101.42,,102.4342,,-87.753895,24997.5,,,1,1,1,2.085,0,1,
2022-10-10 22:00:00,97.43,99.245,96.31,97.18,26507103,97.86,-0.006949,-0.004394,-0.002566,1,1,95.982925,0,0.0,98.371826,1,0.892268,94.900878,0,0.0,98.371826,1,0.892268,93.291947,0,0.0,98.371826,1,0.892268,92.062026,0,0.0,98.371826,1,0.892268,EXIT_TARGET_HIT,CLOSED,101.42,98.541109,98.541109,235.329023,-104.515875,25208.874182,26454.841254,271.149675,1,1,1,2.935,0,1,
2022-10-11 22:00:00,97.3,98.75,96.735,97.56,21876362,97.18,0.00391,0.001235,0.002672,1,1,95.317535,0,0.0,97.639475,1,1.14275,94.269337,0,0.0,97.639475,1,1.14275,92.714143,0,0.0,97.639475,1,1.14275,91.427843,0,0.0,97.639475,1,1.14275,ENTRY_LONG,OPEN,97.56,,98.5356,,,25206.353294,2520.887418,25.839354,1,0,0,2.015,0,1,
2022-10-12 22:00:00,95.15,99.775,94.3836,99.06,34574549,97.56,0.015375,-0.024703,0.041093,1,1,95.691825,1,1.340944,98.053715,1,1.764335,94.665963,1,0.289425,98.053715,1,1.764335,93.147411,0,0.0,98.053715,1,1.764335,91.7909,0,0.0,98.053715,1,1.764335,EXIT_TARGET_HIT,CLOSED,97.56,98.5356,98.5356,20.14189,38.759032,25226.495185,,,1,0,0,5.3914,1,0,
2022-10-13 22:00:00,99.99,100.69,96.37,96.56,25410674,99.06,-0.025237,0.009388,-0.034303,1,1,97.164698,1,0.802239,99.579948,1,1.120585,96.149904,0,0.0,99.579948,1,1.120585,94.651384,0,0.0,99.579948,1,1.120585,93.207835,0,0.0,99.579948,1,1.120585,ENTRY_LONG,OPEN,96.56,,97.5256,,,25223.972535,2522.649518,26.125202,1,0,0,4.32,1,0,
2022-10-16 22:00:00,98.86,100.93,98.83,99.97,28419192,96.56,0.035315,0.023819,0.011228,1,0,94.709222,0,0.0,97.079423,1,3.987756,93.517313,0,0.0,97.079423,1,3.987756,92.33265,0,0.0,97.079423,1,3.987756,90.86102,0,0.0,97.079423,1,3.987756,EXIT_TARGET_HIT,CLOSED,96.56,97.5256,97.5256,20.15597,89.086939,25244.128505,,,1,0,0,4.37,0,1,
2022-10-17 22:00:00,103.13,103.47,99.97,100.77,24060671,99.97,0.008002,0.031609,-0.022884,1,0,98.053863,0,0.0,100.507766,1,2.963123,96.819861,0,0.0,100.507766,1,2.963123,95.593362,0,0.0,100.507766,1,2.963123,94.069761,0,0.0,100.507766,1,2.963123,ENTRY_LONG,OPEN,100.77,,101.7777,,,25241.604092,2524.41285,25.051234,1,0,0,3.5,1,0,Normal
2022-10-18 22:00:00,100.01,101.0183,98.9201,99.63,23811064,100.77,-0.011313,-0.007542,-0.0038,1,1,98.838529,0,0.0,101.31207,0,0.0,97.594652,0,0.0,101.31207,0,0.0,96.358338,0,0.0,101.31207,0,0.0,94.822545,0,0.0,101.31207,0,0.0,,OPEN,100.77,,101.7777,,-28.558407,25241.604092,,,1,1,1,2.0982,1,0,Normal
2022-10-19 22:00:00,100.0,102.32,99.39,99.97,25323202,99.63,0.003413,0.003714,-0.0003,1,1,97.720379,0,0.0,100.165937,1,2.162062,96.490574,0,0.0,100.165937,1,2.162062,95.268247,0,0.0,100.165937,1,2.162062,93.749828,0,0.0,100.165937,1,2.162062,EXIT_TARGET_HIT,CLOSED,100.77,101.7777,101.7777,20.170059,-20.040987,25261.774151,,,1,1,1,2.93,0,1,Normal
2022-10-20 22:00:00,97.845,101.31,97.72,101.13,32458722,99.97,0.011603,-0.021256,0.033574,1,1,98.053863,1,0.333963,100.507766,1,0.802474,96.819861,0,0.0,100.507766,1,0.802474,95.593362,0,0.0,100.507766,1,0.802474,94.069761,0,0.0,100.507766,1,0.802474,ENTRY_LONG,OPEN,101.13,,102.1413,,,25259.247973,2526.177415,24.979506,1,0,0,3.59,1,0,Normal
2022-10-23 22:00:00,101.8,102.75,99.98,102.52,27176417,101.13,0.013745,0.006625,0.007073,1,1,99.191629,0,0.0,101.674006,1,1.063971,97.943308,0,0.0,101.674006,1,1.063971,96.702578,0,0.0,101.674006,1,1.063971,95.161298,0,0.0,101.674006,1,1.063971,EXIT_TARGET_HIT,CLOSED,101.13,102.1413,102.1413,20.184158,34.721513,25279.432131,,,1,0,0,2.77,1,0,Normal
2022-10-24 22:00:00,102.9,104.82,102.72,104.48,40611375,102.52,0.019118,0.003707,0.015355,1,0,100.554986,0,0.0,103.071483,1,1.705537,99.289508,0,0.0,103.071483,1,1.705537,98.031724,0,0.0,103.071483,1,1.705537,96.46926,0,0.0,103.071483,1,1.705537,ENTRY_LONG,OPEN,104.48,,105.5248,,,25276.904188,2527.943213,24.195475,0,0,0,2.3,1,0,Normal
2022-10-25 22:00:00,96.43,98.31,94.69,94.93,88279042,104.48,-0.091405,-0.077048,-0.015555,0,1,102.477419,1,7.453502,105.042027,0,0.0,101.187747,1,6.21913,105.042027,0,0.0,99.905916,1,4.992263,105.042027,0,0.0,98.313581,1,3.468205,105.042027,0,0.0,,OPEN,104.48,,105.5248,,-231.066785,25276.904188,,,1,1,1,9.79,1,0,High
2022-10-26 22:00:00,94.52,95.43,91.8,92.22,60710859,94.93,-0.028547,-0.004319,-0.024333,1,1,93.110465,1,1.380454,95.440655,0,0.0,91.938675,1,0.146082,95.440655,0,0.0,90.774011,0,0.0,95.440655,0,0.0,89.327223,0,0.0,95.440655,0,0.0,,OPEN,104.48,,105.5248,,-296.636522,25276.904188,,,1,1,1,3.63,0,1,High
2022-10-27 22:00:00,92.27,96.55,92.13,96.29,43697286,92.22,0.044134,0.000542,0.043568,1,1,90.452408,0,0.0,92.716077,1,4.157366,89.31407,0,0.0,92.716077,1,4.157366,88.182653,0,0.0,92.716077,1,4.157366,86.777167,0,0.0,92.716077,1,4.157366,,OPEN,104.48,,105.5248,,-198.160939,25276.904188,,,0,1,0,4.42,0,1,High
2022-10-30 22:00:00,95.42,96.03,93.98,94.51,31675036,96.29,-0.018486,-0.009035,-0.009537,0,1,94.444398,1,0.482291,96.807971,0,0.0,93.25582,0,0.0,96.807971,0,0.0,92.07447,0,0.0,96.807971,0,0.0,90.606955,0,0.0,96.807971,0,0.0,,OPEN,104.48,,105.5248,,-241.228884,25276.904188,,,1,1,1,2.31,1,0,High
2022-10-31 22:00:00,95.45,96.03,90.37,90.47,47161351,94.51,-0.042747,0.009946,-0.052174,1,1,92.698515,1,2.463776,95.018395,1,1.070368,91.53191,1,1.229404,95.018395,1,1.070368,90.372398,1,0.002537,95.018395,1,1.070368,88.932011,0,0.0,95.018395,1,1.070368,,OPEN,104.48,,105.5248,,-338.978603,25276.904188,,,1,1,1,5.66,0,1,High
2022-11-01 22:00:00,90.94,91.18,86.88,86.97,57038282,90.47,-0.038687,0.005195,-0.043655,1,1,88.73595,1,2.051454,90.956663,1,0.246863,87.619214,1,0.817081,90.956663,1,0.246863,86.509267,0,0.0,90.956663,1,0.246863,85.130452,0,0.0,90.956663,1,0.246863,,OPEN,104.48,,105.5248,,-423.662765,25276.904188,,,0,1,0,4.3,0,1,High
2022-11-02 22:00:00,86.32,86.52,83.34,83.43,61288019,86.97,-0.040704,-0.007474,-0.03348,0,1,85.303035,1,2.257141,87.437836,0,0.0,84.229502,1,1.022768,87.437836,0,0.0,83.162495,0,0.0,87.437836,0,0.0,81.837023,0,0.0,87.437836,0,0.0,,OPEN,104.48,,105.5248,,-509.314746,25276.904188,,,1,1,1,3.63,0,1,High
2022-11-03 22:00:00,85.4,86.64,83.71,86.58,51124904,83.43,0.037756,0.023613,0.013817,1,0,81.830887,0,0.0,83.878793,1,3.309609,80.80105,0,0.0,83.878793,1,3.309609,79.777475,0,0.0,83.878793,1,3.309609,78.505954,0,0.0,83.878793,1,3.309609,,OPEN,104.48,,105.5248,,-433.099,25276.904188,,,1,1,1,3.21,0,1,High
2022-11-06 22:00:00,87.28,88.9,86.85,88.49,34078912,86.58,0.022061,0.008085,0.013863,1,0,84.92051,0,0.0,87.045738,1,2.141675,83.851791,0,0.0,87.045738,1,2.141675,82.789569,0,0.0,87.045738,1,2.141675,81.470041,0,0.0,87.045738,1,2.141675,,OPEN,104.48,,105.5248,,-386.885643,25276.904188,,,1,1,1,2.32,1,0,High
2022-11-07 22:00:00,88.9,90.32,87.5901,88.9,30429025,88.49,0.004633,0.004633,0.0,1,1,86.793901,0,0.0,88.966012,1,1.530103,85.701605,0,0.0,88.966012,1,1.530103,84.615951,0,0.0,88.966012,1,1.530103,83.267312,0,0.0,88.966012,1,1.530103,,OPEN,104.48,,105.5248,,-376.965498,25276.904188,,,1,1,1,2.7299,1,0,High
2022-11-08 22:00:00,88.45,89.435,87.28,87.32,31769099,88.9,-0.017773,-0.005062,-0.012776,1,1,87.196043,0,0.0,89.378218,1,0.063872,86.098686,0,0.0,89.378218,1,0.063872,85.008001,0,0.0,89.378218,1,0.063872,83.653114,0,0.0,89.378218,1,0.063872,,OPEN,104.48,,105.5248,,-415.194349,25276.904188,,,1,1,1,2.155,1,0,High
2022-11-09 22:00:00,92.25,94.39,91.61,93.94,51620136,87.32,0.075813,0.056459,0.01832,1,0,85.646327,0,0.0,87.789718,1,7.558728,84.568473,0,0.0,87.789718,1,7.558728,83.497173,0,0.0,87.789718,1,7.558728,82.166366,0,0.0,87.789718,1,7.558728,,OPEN,104.48,,105.5248,,-255.020305,25276.904188,,,1,1,1,7.07,0,1,High
2022-11-10 22:00:00,94.69,96.93,93.92,96.41,33090482,93.94,0.026293,0.007984,0.018165,1,1,92.13944,0,0.0,94.445329,1,2.644955,90.979871,0,0.0,94.445329,1,2.644955,89.827352,0,0.0,94.445329,1,2.644955,88.395653,0,0.0,94.445329,1,2.644955,,OPEN,104.48,,105.5248,,-195.257482,25276.904188,,,1,1,1,3.01,1,0,High
2022-11-13 22:00:00,95.09,96.79,94.51,95.7,30179539,96.41,-0.007364,-0.013692,0.006415,1,1,94.562098,1,0.054037,96.928616,0,0.0,93.372039,0,0.0,96.928616,0,0.0,92.189217,0,0.0,96.928616,0,0.0,90.719873,0,0.0,96.928616,0,0.0,,OPEN,104.48,,105.5248,,-212.436269,25276.904188,,,1,1,1,2.28,1,0,High
2022-11-14 22:00:00,98.26,100.14,96.71,98.44,41640816,95.7,0.028631,0.02675,0.001832,1,0,93.865706,0,0.0,96.214797,1,4.101571,92.684412,0,0.0,96.214797,1,4.101571,91.5103,0,0.0,96.214797,1,4.101571,90.051777,0,0.0,96.214797,1,4.101571,,OPEN,104.48,,105.5248,,-146.140668,25276.904188,,,1,1,1,4.44,0,1,High
2022-11-15 22:00:00,97.9,99.6375,97.64,98.85,29105154,98.44,0.004165,-0.005486,0.009704,1,1,96.553188,0,0.0,98.969536,1,0.678549,95.338072,0,0.0,98.969536,1,0.678549,94.130344,0,0.0,98.969536,1,0.678549,92.630062,0,0.0,98.969536,1,0.678549,,OPEN,104.48,,105.5248,,-136.220523,25276.904188,,,1,1,1,1.9975,1,0,High
2022-11-16 22:00:00,96.97,99.28,96.79,98.36,26052599,98.85,-0.004957,-0.019019,0.014334,1,1,96.95533,1,0.167253,99.381742,0,0.0,95.735153,0,0.0,99.381742,0,0.0,94.522395,0,0.0,99.381742,0,0.0,93.015864,0,0.0,99.381742,0,0.0,,OPEN,104.48,,105.5248,,-148.076306,25276.904188,,,1,1,1,2.49,1,0,High
2022-11-17 22:00:00,98.77,98.9,96.37,97.43,28342297,98.36,-0.009455,0.004168,-0.013567,1,1,96.474722,1,0.106468,98.889106,1,0.011076,95.260593,0,0.0,98.889106,1,0.011076,94.053847,0,0.0,98.889106,1,0.011076,92.554784,0,0.0,98.889106,1,0.011076,,OPEN,104.48,,105.5248,,-170.578098,25276.904188,,,1,1,1,2.53,0,1,High
2022-11-20 22:00:00,97.29,98.4,95.355,95.6,21647387,97.43,-0.018783,-0.001437,-0.017371,1,1,95.562547,1,0.213022,97.954103,1,0.457659,94.359898,0,0.0,97.954103,1,0.457659,93.164562,0,0.0,97.954103,1,0.457659,91.679673,0,0.0,97.954103,1,0.457659,,OPEN,104.48,,105.5248,,-214.855817,25276.904188,,,1,1,1,3.045,0,1,High
2022-11-21 22:00:00,95.95,97.22,94.05,97.05,23438480,95.6,0.015167,0.003661,0.011464,1,1,93.767623,0,0.0,96.114259,1,1.156633,92.587563,0,0.0,96.114259,1,1.156633,91.414678,0,0.0,96.114259,1,1.156633,89.957679,0,0.0,96.114259,1,1.156633,,OPEN,104.48,,105.5248,,-179.772378,25276.904188,,,1,1,1,3.17,0,1,High
2022-11-22 22:00:00,97.09,98.76,97.09,98.46,18868092,97.05,0.014529,0.000412,0.014111,1,0,95.189831,0,0.0,97.572059,1,1.224051,93.991872,0,0.0,97.572059,1,1.224051,92.801198,0,0.0,97.572059,1,1.224051,91.3221,0,0.0,97.572059,1,1.224051,,OPEN,104.48,,105.5248,,-145.656759,25276.904188,,,1,1,1,1.71,1,0,High
2022-11-24 22:00:00,98.24,98.64,97.4,97.46,9701441,98.46,-0.010156,-0.002234,-0.00794,1,1,96.572805,0,0.0,98.989644,0,0.0,95.357442,0,0.0,98.989644,0,0.0,94.149469,0,0.0,98.989644,0,0.0,92.648882,0,0.0,98.989644,0,0.0,,OPEN,104.48,,105.5248,,-169.852233,25276.904188,,,1,1,1,1.24,1,0,High
2022-11-27 22:00:00,97.0363,97.58,95.61,96.05,26252433,97.46,-0.014467,-0.004347,-0.010164,1,1,95.591972,0,0.0,97.984264,0,0.0,94.388953,0,0.0,97.984264,0,0.0,93.193248,0,0.0,97.984264,0,0.0,91.707902,0,0.0,97.984264,0,0.0,,OPEN,104.48,,105.5248,,-203.967853,25276.904188,,,1,1,1,1.97,0,1,High
2022-11-28 22:00:00,95.73,96.12,94.11,95.19,20061720,96.05,-0.008954,-0.003332,-0.005641,1,1,94.208998,1,0.103069,96.56668,0,0.0,93.023383,0,0.0,96.56668,0,0.0,91.844977,0,0.0,96.56668,0,0.0,90.38112,0,0.0,96.56668,0,0.0,,OPEN,104.48,,105.5248,,-224.775961,25276.904188,,,1,1,1,2.01,0,1,High
2022-11-29 22:00:00,94.82,101.04,94.42,100.99,43647481,95.19,0.060931,-0.003887,0.065071,1,1,93.365481,0,0.0,95.702053,1,5.607676,92.190482,0,0.0,95.702053,1,5.607676,91.022628,0,0.0,95.702053,1,5.607676,89.571878,0,0.0,95.702053,1,5.607676,,OPEN,104.48,,105.5248,,-84.442207,25276.904188,,,1,1,1,6.62,0,1,High
2022-11-30 22:00:00,101.02,102.25,100.25,100.99,28687096,100.99,0.0,0.000297,-0.000297,1,1,99.054312,0,0.0,101.533253,1,0.709721,97.807719,0,0.0,101.533253,1,0.709721,96.568707,0,0.0,101.533253,1,0.709721,95.029561,0,0.0,101.533253,1,0.709721,,OPEN,104.48,,105.5248,,-84.442207,25276.904188,,,0,1,0,2.0,1,0,High
2022-12-01 22:00:00,99.05,100.77,98.9,100.44,21480703,100.99,-0.005446,-0.01921,0.014033,0,1,99.054312,1,0.152799,101.533253,0,0.0,97.807719,0,0.0,101.533253,0,0.0,96.568707,0,0.0,101.533253,0,0.0,95.029561,0,0.0,101.533253,0,0.0,,OPEN,104.48,,105.5248,,-97.749718,25276.904188,,,1,1,1,2.09,0,0,Normal
2022-12-04 22:00:00,99.4,101.38,99.0,99.48,24405087,100.44,-0.009558,-0.010354,0.000805,1,1,98.514854,0,0.0,100.980295,1,0.397954,97.27505,0,0.0,100.980295,1,0.397954,96.042785,0,0.0,100.980295,1,0.397954,94.512022,0,0.0,100.980295,1,0.397954,,OPEN,104.48,,105.5248,,-120.977374,25276.904188,,,1,1,1,2.38,0,1,Normal
2022-12-05 22:00:00,99.3,99.78,96.42,96.98,24910655,99.48,-0.025131,-0.001809,-0.023364,1,1,97.573254,1,1.159283,100.01513,0,0.0,96.345301,0,0.0,100.01513,0,0.0,95.124814,0,0.0,100.01513,0,0.0,93.608681,0,0.0,100.01513,0,0.0,,OPEN,104.48,,105.5248,,-181.466061,25276.904188,,,0,1,0,3.36,0,1,Normal
