datetime,open,high,low,close,volume,prev_close,daily_return,overnight_gap,intraday_return,high_above_prev_close,low_below_prev_close,threshold_68,below_threshold_68,breach_depth_68,upside_threshold_68,above_upside_threshold_68,upside_breach_magnitude_68,threshold_90,below_threshold_90,breach_depth_90,upside_threshold_90,above_upside_threshold_90,upside_breach_magnitude_90,threshold_95,below_threshold_95,breach_depth_95,upside_threshold_95,above_upside_threshold_95,upside_breach_magnitude_95,threshold_99,below_threshold_99,breach_depth_99,upside_threshold_99,above_upside_threshold_99,upside_breach_magnitude_99,trade_signal,position_status,entry_price,exit_price,target_price,pnl,running_pnl,current_equity,position_size,shares,next_day_recovery_potential,position_underwater,scaling_opportunity,true_range,prev_day_up,prev_day_down,volatility_regime
2022-08-21 22:00:00,135.72,136.32,132.85,133.22,50461504,,,,-0.01842,0,0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,,0,0,
2022-08-22 22:00:00,133.41,134.99,132.95,133.62,36252103,133.22,0.003003,0.001426,0.001574,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,2.04,0,0,
2022-08-23 22:00:00,132.75,135.47,132.1,133.8,38626978,133.62,0.001347,-0.006511,0.00791,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,3.37,1,0,
2022-08-24 22:00:00,135.26,137.42,134.28,137.28,37496283,133.8,0.026009,0.010912,0.014934,1,0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,3.62,1,0,
2022-08-25 22:00:00,136.55,137.83,130.5,130.75,53322663,137.28,-0.047567,-0.005318,-0.042475,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,7.33,1,0,
2022-08-28 22:00:00,129.9,131.9499,128.77,129.79,48101638,130.75,-0.007342,-0.006501,-0.000847,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,3.1799,0,1,
2022-08-29 22:00:00,131.25,132.0745,126.85,128.73,49202990,129.79,-0.008167,0.011249,-0.0192,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,5.2245,0,1,
2022-08-30 22:00:00,129.45,130.59,126.74,126.77,53648702,128.73,-0.015226,0.005593,-0.020703,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,3.85,0,1,
2022-08-31 22:00:00,126.0,128.02,123.66,127.82,56636145,126.77,0.008283,-0.006074,0.014444,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,4.36,0,1,
2022-09-01 22:00:00,129.5,131.38,126.39,127.51,57429829,127.82,-0.002425,0.013143,-0.015367,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,4.99,1,0,
