datetime,open,high,low,close,volume,prev_close,daily_return,overnight_gap,intraday_return,high_above_prev_close,low_below_prev_close,threshold_68,below_threshold_68,breach_depth_68,upside_threshold_68,above_upside_threshold_68,upside_breach_magnitude_68,threshold_90,below_threshold_90,breach_depth_90,upside_threshold_90,above_upside_threshold_90,upside_breach_magnitude_90,threshold_95,below_threshold_95,breach_depth_95,upside_threshold_95,above_upside_threshold_95,upside_breach_magnitude_95,threshold_99,below_threshold_99,breach_depth_99,upside_threshold_99,above_upside_threshold_99,upside_breach_magnitude_99,trade_signal,position_status,entry_price,exit_price,target_price,pnl,running_pnl,current_equity,position_size,shares,next_day_recovery_potential,position_underwater,scaling_opportunity,true_range,prev_day_up,prev_day_down,volatility_regime
2022-08-21 22:00:00,318.5,318.74,313.53,314.36,51098890,,,,-0.012998,0,0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,,0,0,
2022-08-22 22:00:00,314.12,317.0,313.33,314.1,39497074,314.36,-0.000827,-0.000763,-6.4e-05,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,3.67,0,0,
2022-08-23 22:00:00,313.61,316.87,312.99,315.01,38057059,314.1,0.002897,-0.00156,0.004464,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,3.88,0,1,
2022-08-24 22:00:00,316.83,320.6,315.7577,320.58,38098255,315.01,0.017682,0.005778,0.011836,1,0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,5.59,1,0,
2022-08-25 22:00:00,320.28,321.51,307.35,307.44,69047740,320.58,-0.040988,-0.000936,-0.04009,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,0,0,0,14.16,1,0,
2022-08-28 22:00:00,304.62,307.22,303.28,304.41,48321851,307.44,-0.009856,-0.009173,-0.000689,0,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,4.16,0,1,
2022-08-29 22:00:00,306.1,306.73,298.44,301.02,51184500,304.41,-0.011136,0.005552,-0.016596,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,8.29,0,1,
2022-08-30 22:00:00,303.99,304.91,299.16,299.27,50044041,301.02,-0.005814,0.009866,-0.015527,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,5.75,0,1,
2022-08-31 22:00:00,296.72,299.78,292.95,299.4,57990745,299.27,0.000434,-0.008521,0.009032,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,6.83,0,1,
2022-09-01 22:00:00,302.34,303.75,293.52,295.17,64666839,299.4,-0.014128,0.00982,-0.023715,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,10.23,1,0,
2022-09-05 22:00:00,295.66,296.6,290.87,293.05,57005444,295.17,-0.007182,0.00166,-0.008828,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,5.73,0,1,
2022-09-06 22:00:00,293.54,299.99,293.27,298.97,49260381,293.05,0.020201,0.001672,0.018498,1,0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,6.94,0,1,
2022-09-07 22:00:00,296.85,301.87,295.45,300.52,55649821,298.97,0.005184,-0.007091,0.012363,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,6.42,1,0,
2022-09-08 22:00:00,302.83,307.6,300.5209,307.09,56125215,300.52,0.021862,0.007687,0.014067,1,0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,7.08,1,0,
2022-09-11 22:00:00,308.5,311.08,308.18,310.74,45905737,307.09,0.011886,0.004591,0.007261,1,0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,0,0,0,3.99,1,0,
2022-09-12 22:00:00,301.8,303.02,292.785,293.7,79562172,310.74,-0.054837,-0.02877,-0.026839,0,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,17.955,1,0,
2022-09-13 22:00:00,294.865,296.93,293.06,296.03,54907198,293.7,0.007933,0.003967,0.003951,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,1,0,0,3.87,0,1,
2022-09-14 22:00:00,294.07,296.53,289.46,291.1,65299411,296.03,-0.016654,-0.006621,-0.0101,1,1,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,,,,,,,25000.0,,,0,0,0,7.07,1,0,
